id_zapisi,data,vremya,filial,master,usluga,cena,id_klienta,kanal_zapisi,status
2788,27.06.2026,13:45,Заречная,Марк Дёмин,Оформление бороды,900,5316,онлайн,выполнена
2789,28.06.2026,16:15,Северный,Олег Рыбак,Стрижка мужская,1400,6433,телефон,выполнена
2790,28.06.2026,15:45,Центр,Лев Гаврилов,Стрижка мужская,1260,5488,без записи,неявка
2791,28.06.2026,18:45,Заречная,ТИМУР АСКЕРОВ,Стрижка мужская,1540,5707,онлайн,выполнена
2792,28.06.2026,20:45,Центр,Артём Соколов,Стрижка мужская,1540,6299,онлайн,выполнена
2793,28.06.2026,10:15,Заречная,Марк Дёмин,,2100,6402,онлайн,выполнена
2794,2026-06-28,14:00,Центр,Иван П.,Тонирование,1440,6125,онлайн,выполнена
2795,28.06.2026,16:00,Центр,Артём Соколов,Стрижка мужская,1400,6318,онлайн,выполнена
2796,28.06.2026,16:00,Центр,Артём Соколов,Стрижка мужская,1540,6204,онлайн,выполнена
2797,28.06.2026,17:30,Центр, Иван Петров,Стрижка мужская,"1400,00",5700,онлайн,выполнена
2798,28.06.2026,11:15,Заречная,ТИМУР АСКЕРОВ,Бритьё опасной бритвой,1430,5077,телефон,выполнена
2799,28.06.2026,19:30,Северный,Роман Швец,Оформление бороды,990,5356,онлайн,выполнена
2800,28.06.2026,11:30,Центр,Артём Соколов,Оформление бороды,900,6063,без записи,выполнена
2801,28.06.2026,11:00,Центр,Артём Соколов,Стрижка мужская,1400 р.,5796,телефон,выполнена
2802,28.06.2026,19:00,Северный,Данила Ким,Стрижка детская,1000,5962,онлайн,выполнена
2803,28.06.2026,17:15,Северный,Олег Рыбак,Стрижка мужская,1540,5098,онлайн,выполнена
2804,28.06.2026,15:00,Центр,Иван Петров,Стрижка детская,850 р.,6024,онлайн,выполнена
2805,28.06.2026,18:15,Центр,Артём Соколов,Бритьё опасной бритвой,1430,6214,онлайн,выполнена
2806,28.06.2026,14:15,Северный,Олег Рыбак,Стрижка + борода,2310,6350,онлайн,выполнена
2807,28.06.2026,17:30,Заречная,Тимур Аскеров,Стрижка мужская,1120,5383,онлайн,выполнена
2808,28.06.2026,17:30,Центр,Артём Соколов,Стрижка мужская,1400,6422,онлайн,выполнена
2809,28.06.2026,16:00,Заречная,Марк Дёмин,Стрижка мужская,1400,5221,без записи,выполнена
2810,28.06.2026,18:15,Центр,Артём Соколов,Стрижка + борода,2100,5035,онлайн,выполнена
2811,2026-06-28,17:00,Центр,Лев Гаврилов,Оформление бороды,900,5854,онлайн,выполнена
2812,2026-06-28,18:15,Северный,Д. Ким,Стрижка мужская,1540,5902,онлайн,выполнена
2813,29.06.2026,18:00,Заречная,Марк Дёмин,Стрижка мужская,1400 р.,5386,онлайн,выполнена
2814,29.06.2026,10:45,Северный,Данила Ким,Оформление бороды,900 р.,5964,телефон,выполнена
2815,29.06.2026,18:00,Северный,Роман Швец,Бритьё опасной бритвой,1105,5669,онлайн,выполнена
2816,2026-06-29,18:45,Центр,Артём Соколов,Оформление бороды,900,5331,онлайн,выполнена
2817,2026-06-29,12:30,Центр,Лев Гаврилов,Камуфляж седины,1600,6004,онлайн,неявка
2818,29.06.2026,16:30,Заречная,Марк Дёмин,Стрижка детская,1000,5189,телефон,выполнена
2819,2026-06-29,18:30,Северный,Олег Рыбак,Бритьё опасной бритвой,1300,5346,телефон,выполнена
2820,29.06.2026,19:15,Заречная,Тимур Аскеров,Стрижка мужская,1260,5526,телефон,выполнена
2821,29.06.2026,12:30,Центр,Лев Гаврилов,Стрижка + борода,2100,6141,онлайн,выполнена
2822,30.06.2026,17:45,Центр, Иван Петров,Стрижка машинкой,700,5267,онлайн,выполнена
2823,2026-06-30,17:45,Северный,Олег Рыбак,Стрижка машинкой,700,5390,без записи,выполнена
2824,2026-06-30,18:00,Центр,Иван П.,Стрижка детская,850,6048,онлайн,выполнена
2825,30.06.2026,12:45,Заречная,Марк Дёмин,Стрижка мужская,1400,6309,телефон,выполнена
2826,2026-06-30,17:15,Заречная,ТИМУР АСКЕРОВ,Стрижка + борода,2100,6051,без записи,выполнена
2827,30.06.2026,16:00,Центр,Артём Соколов,Стрижка мужская,1400,5424,онлайн,выполнена
2828,30.06.2026,20:45,Центр,Иван Петров,Стрижка мужская,1400,6177,телефон,выполнена
2829,30.06.2026,18:15,Заречная,Тимур А.,Стрижка + борода,2100,6297,телефон,выполнена
2830,30.06.2026,14:30,Заречная,Марк Дёмин,Стрижка мужская,1400,5098,телефон,выполнена
2831,30.06.2026,12:00,Центр,Артём Соколов,Стрижка мужская,1400,5540,онлайн,выполнена
2832,30.06.2026,17:30,Заречная,Тимур А.,Стрижка мужская,1400,5390,телефон,выполнена
2833,2026-06-30,18:00,Северный,Роман Швец,Стрижка мужская,1400,5288,без записи,выполнена
2834,22.04.2026,18:15,Центр,Лев Гаврилов,Стрижка мужская,1400,6421,телефон,выполнена
2835,17.04.2026,13:30,Центр,Иван Петров,Стрижка + борода,2100,5973,без записи,выполнена
2836,03.01.2026,17:30,Центр,Артём Соколов,Оформление бороды,900,5484,онлайн,выполнена
2837,07.04.2026,15:30,Северный,Роман Швец,Стрижка мужская,1400,5454,без записи,выполнена
2838,23.01.2026,11:15,Заречная,ТИМУР АСКЕРОВ,Тонирование,1800,5391,онлайн,выполнена
2839,06.01.2026,19:00,Центр,Лев Гаврилов,Стрижка мужская,1400,5035,телефон,выполнена
2840,17.04.2026,11:30,Северный,Д. Ким,Стрижка машинкой,700,5963,онлайн,выполнена
2841,07.03.2026,11:45,Центр,Артём Соколов,Оформление бороды,990,6025,телефон,выполнена
2842,28.03.2026,15:00,Северный,Роман Швец,Стрижка + борода,2100,5279,онлайн,выполнена
2843,2026-04-09,10:45,Северный,Роман Швец,Стрижка + борода,2100,5348,телефон,выполнена
2844,2026-02-08,12:15,Заречная,ТИМУР АСКЕРОВ,Стрижка детская,1100,6256,онлайн,выполнена
2845,01.04.2026,17:15,Заречная,Тимур А.,Камуфляж седины,1600,5834,онлайн,выполнена
2846,09.04.2026,19:15,Заречная,Марк Дёмин,Стрижка мужская,1400,6119,телефон,выполнена
2847,09.06.2026,15:45,Центр,Артём Соколов,Стрижка + борода,2100,5464,онлайн,выполнена
2848,29.01.2026,13:30,Центр,Иван Петров,Стрижка + борода,2100,5172,онлайн,выполнена
2849,2026-03-11,16:45,Заречная,Марк Дёмин,Оформление бороды,900,5626,онлайн,выполнена
2850,2026-04-20,13:00,Северный,Олег Рыбак,Оформление бороды,"900,00",6221,телефон,выполнена
2851,17.01.2026,16:00,Центр,Артём Соколов,Стрижка детская,1100,6237,онлайн,выполнена
2852,2026-05-28,14:45,Центр,Артём Соколов,Стрижка мужская,1400,5603,телефон,выполнена
