talk_id,title,speaker,speaker_occupation,num_speakers,event,event_year,event_city,is_main_conference,recorded_date,published_date,duration_sec,views,comments,languages
2612,Отчего вода зависят от нас,Ines Reyes,музыкант,1,TED2022,2022,Vancouver,1,2022-10-03,2023-03-08,567,500241,173,38
2734,"Каким образом города важнее, чем кажется",Kira Haugen,инженер,1,TED2023,2023,Vancouver,1,2023-01-12,2023-03-13,1266,118586,35,37
1063,Что данные стали другими,Omar Silva,математик,1,TED2022,2022,Vancouver,1,2022-12-14,2023-03-14,928,607354,132,30
1021,Зачем бактерии обманывают нас,Sara Kowalski,предприниматель,1,TED2023,2023,Vancouver,1,2023-02-15,2023-03-23,398,198378,16,22
1039,Каким образом энергия нуждаются в защите,Daniel Novak,юрист,1,TED2022,2022,Vancouver,1,2022-11-07,2023-03-30,647,738879,90,22
1982,"Что одиночество важнее, чем кажется",Nora Castillo,физик,1,TED2023,2023,Vancouver,1,2023-02-28,2023-03-31,1017,18897568,3674,31
992,Зачем привычки не работают,Ravi Fischer,врач,1,TED2022,2022,Vancouver,1,2022-10-14,2023-04-02,803,1422824,508,31
1095,"Как почва опаснее, чем принято думать",Noah Castillo,,1,TED2023,2023,Vancouver,1,2023-01-17,2023-04-02,711,184340,21,19
1778,Отчего города меняют всё,Kira Novak,инженер,2,TED2022,2022,Vancouver,1,2022-10-08,2023-04-02,754,3577498,727,25
290,Отчего страх обманывают нас,Jonas Nakamura,экономист,1,TED2022,2022,Vancouver,1,2022-10-19,2023-04-04,325,297850,47,33
1549,Зачем доверие молчат,Tom Kowalski,философ,1,TED2022,2022,Vancouver,1,2022-09-18,2023-04-06,382,454112,70,38
437,"Почему сон опаснее, чем принято думать",Hugo Reyes,психолог,1,TED2022,2022,Vancouver,1,2022-10-25,2023-04-20,1055,3364615,737,38
167,Почему выборы недооценены,Noah Kaplan,журналист,1,TED2023,2023,Vancouver,1,2023-01-14,2023-04-21,1097,543741,54,55
103,Зачем мы заслуживают внимания,Yuki Reyes,эколог,1,TED2023,2023,Vancouver,1,2023-01-17,2023-04-22,406,519646,62,14
1217,"Каким образом реки опаснее, чем принято думать",Alex Vargas,дизайнер,1,TED2023,2023,Vancouver,1,2023-02-14,2023-04-22,1375,733818,62,40
2594,"Что границы сложнее, чем выглядят",Yuki Reyes,биолог,1,TED2023,2023,Vancouver,1,2023-02-06,2023-04-27,1123,479406,54,33
731,Каким образом одиночество нуждаются в защите,Zoe Petrov,психолог,1,TED2023,2023,Vancouver,1,2023-02-14,2023-04-30,264,1282373,196,12
2405,Почему леса зависят от нас,David Nilsen,психолог,1,TED2023,2023,Vancouver,1,2023-01-18,2023-05-02,264,686769,287,39
2043,Как одиночество заслуживают внимания,Ines Nilsen,журналист,1,TED2022,2022,Vancouver,1,2022-11-05,2023-05-05,1115,4162051,1463,32
2446,Что работа возвращаются,Yuki Hassan,нейробиолог,1,TED2023,2023,Vancouver,1,2023-03-26,2023-05-08,120,1051114,163,42
2024,Почему почва молчат,Aisha Nakamura,психолог,1,TED2023,2023,Vancouver,1,2023-04-17,2023-05-12,702,127113,14,37
2172,Как мозг обманывают нас,Tom Castillo,педагог,1,TED2022,2022,Vancouver,1,2022-12-26,2023-05-13,936,215151,22,33
1117,Зачем энергия нуждаются в защите,David Castillo,экономист,1,TED2023,2023,Vancouver,1,2023-02-07,2023-05-19,934,1353951,215,36
1043,"Каким образом старение сложнее, чем выглядят",Ana Castillo,журналист,1,TED2023,2023,Vancouver,1,2023-01-10,2023-05-22,857,7059534,1738,24
2098,Как время говорят правду,Lucia Novak,художник,1,TED2023,2023,Vancouver,1,2023-03-18,2023-06-08,285,1402657,477,51
1798,Почему границы не работают,Zoe Reyes,музыкант,1,TED2023,2023,Vancouver,1,2023-01-04,2023-06-11,887,2072382,210,37
2204,"Отчего роботы сложнее, чем выглядят",Tom Lindqvist,писатель,1,TED2023,2023,Vancouver,1,2023-04-15,2023-06-15,329,4493945,1318,7
1811,Как города возвращаются,Hugo Nakamura,инженер,1,TED2023,2023,Vancouver,1,2023-04-06,2023-06-17,712,4446818,761,40
331,Каким образом привычки говорят правду,Hugo Meyer,режиссёр,1,TED2023,2023,Vancouver,1,2023-03-04,2023-06-18,744,1045354,130,39
1482,Каким образом нейросети работают против нас,Ana Okafor,юрист,1,TED2023,2023,Vancouver,1,2023-03-21,2023-06-19,0,454966,57,19
540,Отчего нейросети стали другими,Ravi Adeyemi,режиссёр,1,TED2023,2023,Vancouver,1,2023-02-17,2023-06-21,796,846946,127,31
256,Отчего время нуждаются в защите,Samir Meyer,режиссёр,1,TED2023,2023,Vancouver,1,2023-02-15,2023-06-24,1230,347898,106,38
240,"Как роботы важнее, чем кажется",Yuki Nilsen,писатель,1,TED2023,2023,Vancouver,1,2023-02-11,2023-07-03,573,632078,139,34
1346,"Зачем реки опаснее, чем принято думать",Samir Kaplan,психолог,1,TED2023,2023,Vancouver,1,2023-01-03,2023-07-04,805,237961,20,21
2318,Как леса зависят от нас,Noah Berger,архитектор,1,TED2023,2023,Vancouver,1,2023-05-05,2023-07-05,1020,1287022,212,16
829,Что музыка требуют пересмотра,Zoe Kowalski,эколог,1,TED2023,2023,Vancouver,1,2023-03-20,2023-07-07,787,523305,158,22
1825,Зачем семьи меняют всё,Sara Almeida,предприниматель,1,TED2023,2023,Vancouver,1,2023-06-07,2023-07-23,1008,8870376,750,26
1120,Каким образом врачи стали другими,Elif Nilsen,юрист,1,TED2023,2023,Vancouver,1,2023-05-21,2023-07-29,373,1689783,196,42
327,Почему язык устроены не так,Hugo Bauer,юрист,1,TED2023,2023,Vancouver,1,2023-02-13,2023-07-30,771,1972147,646,26
25,Зачем врачи держат нас вместе,Liam Moreau,математик,1,TED2023,2023,Vancouver,1,2023-04-01,2023-08-13,322,5370115,480,7
366,Что энергия решают за нас,John Iversen,нейробиолог,1,TED2023,2023,Vancouver,1,2023-04-01,2023-08-18,1315,273090,42,28
1391,Отчего эмоции меняют всё,Ravi Okafor,педагог,1,TED2023,2023,Vancouver,1,2023-03-14,2023-08-21,308,186658,19,36
323,Что доверие требуют пересмотра,Ana Berger,философ,1,TED2023,2023,Vancouver,1,2023-07-01,2023-08-22,191,1340400,130,39
1775,Зачем память исчезают,Lena Berger,антрополог,2,TED2023,2023,Vancouver,1,2023-06-17,2023-08-26,1163,1482061,327,29
1214,Что роботы нуждаются в защите,Lucia Novak,математик,1,TED2023,2023,Vancouver,1,2023-02-23,2023-08-27,991,191027,29,45
320,Зачем старение молчат,Maria Nilsen,писатель,1,TED2023,2023,Vancouver,1,2023-08-04,2023-09-18,742,743254,150,9
2665,Как суды зависят от нас,Liam Iversen,астроном,1,TED2023,2023,Vancouver,1,2023-07-26,2023-09-24,276,368393,32,25
1166,Каким образом суды требуют пересмотра,Mira Bauer,писатель,1,TED2023,2023,Vancouver,1,2023-08-04,2023-09-25,615,195645,19,21
1069,Каким образом океан молчат,Omar Castillo,экономист,1,TED2023,2023,Vancouver,1,2023-05-13,2023-09-29,806,1263645,172,33
1415,Отчего деньги меняют всё,Alex Hassan,писатель,1,TED2023,2023,Vancouver,1,2023-07-26,2023-10-03,450,56777,5,29
1500,Каким образом школы нуждаются в защите,Tom Moreau,психолог,1,TED2023,2023,Vancouver,1,2023-09-16,2023-10-05,1080,336472,129,35
1943,Что дети зависят от нас,Emma Almeida,дизайнер,1,TED2023,2023,Vancouver,1,2023-05-02,2023-10-09,1064,970218,138,45
1350,Что деньги зависят от нас,John Bauer,математик,1,TED2023,2023,Vancouver,1,2023-04-18,2023-10-13,212,1446123,368,36
720,Отчего медицина решают за нас,Jonas Adeyemi,режиссёр,1,TED2023,2023,Vancouver,1,2023-07-05,2023-10-15,539,341834,46,9
2073,"Зачем бактерии важнее, чем кажется",Aisha Iversen,инженер,1,TED2023,2023,Vancouver,1,2023-05-28,2023-10-20,762,832040,179,14
2180,Что работа не работают,John Vargas,математик,1,TED2023,2023,Vancouver,1,2023-10-07,2023-10-21,1028,2969750,1140,27
2186,Отчего вода держат нас вместе,Nora Moreau,программист,1,TED2023,2023,Vancouver,1,2023-07-27,2023-10-30,1061,160410,52,9
2622,Как страх не работают,Ana Novak,дизайнер,1,TED2023,2023,Vancouver,1,2023-09-23,2023-11-07,440,6679646,1488,32
1222,Что алгоритмы устроены не так,Hugo Hassan,предприниматель,1,TED2023,2023,Vancouver,1,2023-08-18,2023-11-08,628,1437674,169,10
12,Что суды заслуживают внимания,Maria Nakamura,математик,1,TED2023,2023,Vancouver,1,2023-11-01,2023-11-14,939,283551,105,51
1854,Что города исчезают,Lucia Nilsen,физик,1,TED2023,2023,Vancouver,1,2023-10-13,2023-11-15,742,2359867,851,17
1702,Почему музыка не работают,Daniel Hassan,педагог,1,TED2023,2023,Vancouver,1,2023-05-06,2023-11-18,805,1817356,354,22
2540,Отчего дети обманывают нас,Iris Adeyemi,активист,1,TED2023,2023,Vancouver,1,2023-05-26,2023-11-18,471,448150,38,18
2338,Почему сон молчат,Liam Kowalski,музыкант,1,TED2023,2023,Vancouver,1,2023-08-14,2023-11-20,702,86634,39,37
1661,Как данные зависят от нас,Ravi Ferrari,биолог,1,TED2023,2023,Vancouver,1,2023-08-05,2023-11-22,428,1830785,286,32
1246,Почему язык зависят от нас,Nora Fischer,историк,1,TED2023,2023,Vancouver,1,2023-07-09,2023-11-26,408,328946,57,27
2723,Отчего границы держат нас вместе,Ines Bauer,юрист,1,TED2023,2023,Vancouver,1,2023-08-15,2023-11-27,542,3589746,524,12
1903,Почему океан говорят правду,David Okafor,биолог,1,TED2023,2023,Vancouver,1,2023-08-05,2023-12-06,776,1174880,263,44
2520,Что память заслуживают внимания,Ravi Novak,режиссёр,1,TED2023,2023,Vancouver,1,2023-10-26,2023-12-10,685,2216537,622,39
823,Каким образом алгоритмы стали другими,Samir Reyes,предприниматель,1,TED2023,2023,Vancouver,1,2023-06-15,2023-12-21,963,877405,289,36
692,Как космос не работают,John Berger,биолог,1,TED2023,2023,Vancouver,1,2023-08-26,2023-12-26,527,2249626,289,23
2447,Зачем выборы обманывают нас,Tom Nakamura,математик,1,TED2023,2023,Vancouver,1,2023-07-08,2023-12-26,345,239767,27,28
878,"Каким образом почва сложнее, чем выглядят",Samir Silva,,1,TED2023,2023,Vancouver,1,2023-07-05,2024-01-02,967,3419191,324,31
102,Отчего старение нуждаются в защите,Zoe Iversen,философ,1,TED2023,2023,Vancouver,1,2023-07-01,2024-01-04,528,112734,11,17
1990,Что доверие возвращаются,Peter Kowalski,астроном,1,TED2023,2023,Vancouver,1,2023-09-06,2024-01-04,592,1996295,313,27
1361,Что климат исчезают,Felix Iversen,журналист,1,TED2023,2023,Vancouver,1,2023-09-01,2024-01-05,1056,612199,71,40
2331,Почему выборы зависят от нас,Maria Meyer,художник,1,TED2023,2023,Vancouver,1,2023-10-28,2024-01-07,574,569478,98,11
729,Зачем память держат нас вместе,Omar Bauer,писатель,1,TED2023,2023,Vancouver,1,2023-09-20,2024-01-11,1293,693002,104,19
543,Как одиночество определяют будущее,Elif Nakamura,,1,TED2023,2023,Vancouver,1,2023-10-14,2024-01-25,381,2495077,592,21
1046,"Как время опаснее, чем принято думать",Ines Iversen,математик,1,TED2023,2023,Vancouver,1,2023-11-25,2024-02-02,255,6437336,708,13
332,Почему доверие работают против нас,Elif Almeida,математик,1,TED2023,2023,Vancouver,1,2023-10-06,2024-02-05,717,4756083,991,20
1712,Почему деньги исчезают,Zoe Berger,философ,1,TED2023,2023,Vancouver,1,2023-10-23,2024-02-05,530,3014676,342,1
2221,Почему границы стали другими,Lena Fischer,,1,TED2023,2023,Vancouver,1,2023-12-22,2024-02-10,345,881074,376,31
299,Что выборы держат нас вместе,Liam Petrov,программист,1,TED2023,2023,Vancouver,1,2023-09-20,2024-02-15,379,434905,55,43
609,Зачем бактерии работают против нас,Lena Nilsen,режиссёр,1,TED2023,2023,Vancouver,1,2023-09-26,2024-02-16,634,966129,208,37
