object_id,name,category,is_chain,district,okrug,seats,avg_bill,rating,reviews_count,hours,lat,lon
7610,Белый причал 7610,кафе,0,Даниловский,ЮАО,31,1440.0,,79,круглосуточно,55.816967,37.757696
7611,Домашний квартал 7611,кафе,0,Таганский,ЦАО,57,2210.0,4.4,14,11:00-23:00,55.733519,37.748436
7612,Красный мост 7612,бар,0,Басманный,ЦАО,45,2990.0,4.4,132,07:00-21:00,55.761439,37.742206
7613,Уютный очаг 7613,кофейня,0,Раменки,ЗАО,,450.0,3.6,53,круглосуточно,55.910532,37.25345
7614,Зелёный поднос 7614,ресторан,0,Перово,ВАО,65,1990.0,4.8,180,12:00-00:00,55.620529,37.812461
7615,Синий сад 7615,ресторан,0,Сокол,САО,90,2870.0,4.4,11,нет данных,55.76259,37.622401
7616,Прайм,кафе,1,Люблино,ЮВАО,45,320.0,4.0,44,10:00-02:00,55.610983,37.627857
7617,Кулинарная лавка,ресторан,1,Раменки,ЗАО,2500,,4.7,34,12:00-00:00,55.624967,37.679744
7618,Дымный фонарь 7618,булочная,0,Раменки,ЗАО,13,290.0,4.1,90,круглосуточно,55.723131,37.675298
7619,Липовый стол 7619,кофейня,0,Строгино,СЗАО,31,570.0,4.6,25,09:00-23:00,55.793186,37.565735
7620,Первый колодец 7620,пиццерия,0,Басманный,ЦАО,35,1020.0,4.4,78,12:00-00:00,55.866942,37.510957
7621,Медный подвал 7621,ресторан,0,Хамовники,ЦАО,140,нет данных,3.6,105,10:00-22:00,55.639827,37.636933
7622,Зелёный переулок 7622,ресторан,0,Тверской,ЦАО,91,7340.0,4.5,34,08:00-22:00,55.71176,37.788664
7623,Крошка Картошка,кофейня,1,Сокол,САО,11,940.0,3.8,242,12:00-00:00,55.77638,37.455474
7624,Уютный переулок 7624,ресторан,0,Отрадное,СВАО,113,3960.0,3.8,54,,55.834582,37.467865
7625,Ореховый квартал 7625,булочная,0,Мещанский,ЦАО,7,500.0,4.4,3,11:00-23:00,55.625436,37.599221
7626,Дымный колодец 7626,кафе,0,Замоскворечье,ЦАО,61,2580.0,4.0,100,09:00-23:00,55.579611,37.805416
7627,Красный квартал 7627,фастфуд,0,Бирюлёво Западное,ЮАО,23,240.0,4.0,97,12:00-00:00,55.768282,37.585291
7628,Ореховый очаг 7628,ресторан,0,Северное Тушино,СЗАО,97,2670.0,4.2,12,09:00-23:00,55.870314,37.472476
7629,Ореховый базар 7629,кафе,0,Митино,СЗАО,27,690.0,4.1,25,11:00-23:00,55.746714,37.448456
7630,Ореховый поднос 7630,бар,0,Ховрино,САО,,1110.0,3.3,98,10:00-22:00,55.641358,37.480197
7631,Белый чайник 7631,кафе,0,Теплый Стан,ЮЗАО,33,530.0,4.3,128,,55.587396,37.604204
7632,Белый балкон 7632,кафе,0,Ясенево,ЮЗАО,16,330.0,3.2,42,07:00-21:00,55.67364,37.78564
7633,Стардог!s,ФАСТФУД,1,Таганский,ЦАО,7,600.0,4.2,565,10:00-02:00,55.755718,37.562364
7634,Летний балкон 7634,фастфуд,0,Царицыно,ЮАО,38,310.0,3.8,28,11:00-23:00,55.669088,37.444161
7635,Круглый квартал 7635,фастфуд,0,Марьино,ЮВАО,28,340.0,5.0,29,10:00-22:00,55.753914,37.67962
7636,Дымный уголок 7636,бар,0,Отрадное,СВАО,60,940.0,н/д,28,09:00-23:00,55.743653,37.770455
7637,Вечерний сад 7637,БАР,0,Марьино,ЮВАО,4,860.0,4.2,35,нет данных,55.807589,37.485835
7638,Прайм,кофейня,1,Таганский,ЦАО,20,880.0,4.3,114,,55.850432,37.428976
7639,Домашний дворик 7639,ресторан,0,Люблино,ЮВАО,107,1350.0,4.0,40,08:00-22:00,55.833169,37.864358
7640,Городской базар 7640,булочная,0,Отрадное,СВАО,нет данных,270.0,нет данных,283,10:00-02:00,55.795204,37.651305
7641,Кофе Хауз,кафе,1,Строгино,СЗАО,42,630.0,3.8,45,07:00-21:00,55.758577,37.746373
7642,Красный навес 7642,бар,0,Пресненский,ЦАО,26,1530.0,4.1,31,10:00-02:00,55.605651,37.703035
7643,Первый терраса 7643,РЕСТОРАН,0,Отрадное,СВАО,,2180.0,3.4,4,12:00-00:00,55.695507,37.847581
7644,Липовый сад 7644,кафе,0,Царицыно,ЮАО,35,660.0,5.0,19,11:00-23:00,55.736472,37.499852
7645,Северный дворик 7645,столовая,0,Соколиная Гора,ВАО,65,н/д,4.6,15,11:00-23:00,55.782008,37.605223
7646,Стардог!s,кофейня,1,Измайлово,ВАО,нет данных,470.0,4.5,8,10:00-02:00,55.775107,37.642144
7647,Старый дворик 7647,БУЛОЧНАЯ,0,Басманный,ЦАО,н/д,860.0,4.2,60,,55.855502,37.721605
7648,Зелёный мост 7648,ресторан,0,Люблино,ЮВАО,66,,нет данных,22,10:00-22:00,55.783856,37.449896
7649,Крошка Картошка,фастфуд,1,Кузьминки,ЮВАО,,370.0,4.3,256,,55.78505,37.695381
7650,Летний причал 7650,ФАСТФУД,0,Бутырский,СВАО,23,260.0,нет данных,39,09:00-23:00,55.783415,37.54984
7651,Кофе Хауз,пиццерия,1,Ховрино,САО,нет данных,780.0,4.3,129,круглосуточно,55.783438,37.534778
7652,Круглый чайник 7652,бар,0,Отрадное,СВАО,44,740.0,,379,11:00-23:00,55.63711,37.800208
7653,Северный переулок 7653,кафе,0,Ясенево,ЮЗАО,62,400.0,4.0,3,,55.698297,37.765285
7654,Стардог!s,ресторан,1,Митино,СЗАО,84,,3.9,279,07:00-21:00,55.823626,37.590441
7655,Медный фонарь 7655,кафе,0,Щукино,СЗАО,,,3.8,313,10:00-22:00,55.596257,37.754095
7656,Кулинарная лавка,кафе,1,Ясенево,ЮЗАО,нет данных,280.0,4.2,30,10:00-02:00,55.677971,37.52252
7657,Кофе Хауз,пиццерия,1,Академический,ЮЗАО,31,970.0,3.7,79,10:00-22:00,55.663948,37.525473
7658,Крошка Картошка,пиццерия,1,Басманный,ЦАО,26,1100.0,4.4,40,12:00-00:00,55.86857,37.726656
7659,One Price Coffee,бар,1,Арбат,ЦАО,36,1690.0,4.2,70,10:00-22:00,55.778624,37.580803
7660,Шоколадница,фастфуд,1,Тверской,ЦАО,33,,4.6,44,нет данных,55.839465,37.497756
7661,Кулинарная лавка,кафе,1,Гагаринский,ЮЗАО,62,780.0,3.7,66,10:00-02:00,55.666138,37.672715
7662,Тёплый колодец 7662,кафе,0,Бирюлёво Западное,ЮАО,39,540.0,4.3,49,,55.786058,37.727751
7663,Старый поднос 7663,булочная,0,Люблино,ЮВАО,9,210.0,,14,нет данных,55.698923,37.472592
7664,Старый склон 7664,кафе,0,Хорошёво-Мнёвники,СЗАО,63,490.0,4.3,21,10:00-22:00,55.817932,37.869931
7665,Шоколадница,ресторан,1,Бутырский,СВАО,128,1050.0,4.2,19,круглосуточно,55.655189,37.587299
7666,Белый поднос 7666,кафе,0,Строгино,СЗАО,76,1000.0,4.8,35,07:00-21:00,55.783185,37.816385
7667,Первый уголок 7667,бар,0,Раменки,ЗАО,32,1200.0,4.1,483,круглосуточно,55.834823,37.54547
7668,Красный навес 7668,фастфуд,0,Дорогомилово,ЗАО,33,490.0,4.7,14,08:00-22:00,55.756012,37.517805
7669,Тихий уголок 7669,ресторан,0,Тверской,ЦАО,90,6510.0,5.0,46,12:00-00:00,55.657792,37.661613
7670,Первый навес 7670,кафе,0,Арбат,ЦАО,54,,4.5,21,11:00-23:00,55.746184,37.58932
7671,Тихий дворик 7671,столовая,0,Раменки,ЗАО,15,440.0,3.7,17,12:00-00:00,55.730893,37.555775
7672,Медный переулок 7672,ресторан,0,Соколиная Гора,ВАО,105,1750.0,4.7,38,08:00-22:00,55.854502,37.592197
7673,Синий базар 7673,ресторан,0,Перово,ВАО,66,нет данных,3.3,1,08:00-22:00,55.754279,37.70161
7674,Зелёный причал 7674,пиццерия,0,Люблино,ЮВАО,21,,3.5,77,08:00-22:00,55.763207,37.606063
7675,Синий уголок 7675,столовая,0,Бирюлёво Западное,ЮАО,90,,3.7,131,12:00-00:00,55.606147,37.622567
7676,Додо Пицца,фастфуд,1,Даниловский,ЮАО,,н/д,3.4,209,круглосуточно,55.706633,37.712472
7677,Хлебный терраса 7677,бар,0,Кузьминки,ЮВАО,4,760.0,4.3,10,н/д,55.798877,37.545582
7678,Теремок,кофейня,1,Митино,СЗАО,12,450.0,3.6,704,09:00-23:00,55.812492,37.701058
7679,Летний квартал 7679,кафе,0,Люблино,ЮВАО,25,520.0,4.3,86,круглосуточно,55.7346,37.603185
7680,Синий дворик 7680,булочная,0,Соколиная Гора,ВАО,14,н/д,4.6,21,09:00-23:00,55.61799,37.601346
7681,Уютный поднос 7681,кафе,0,Бутырский,СВАО,17,690.0,3.3,51,08:00-22:00,55.804682,37.599198
7682,Круглый очаг 7682,ресторан,0,Марьино,ЮВАО,78,990.0,3.6,65,08:00-22:00,55.810261,37.595632
7683,Ореховый стол 7683,кафе,0,Ховрино,САО,н/д,840.0,4.5,3,12:00-00:00,55.724888,37.502519
7684,Северный мост 7684,столовая,0,Арбат,ЦАО,108,720.0,4.2,27,10:00-22:00,55.745234,37.70079
7685,Летний навес 7685,кафе,0,Марьино,ЮВАО,,1040.0,3.9,44,10:00-22:00,55.687701,37.535098
7686,Красный фонарь 7686,кафе,0,Таганский,ЦАО,49,2440.0,3.7,34,09:00-23:00,55.732757,37.560325
7687,Крошка Картошка,кофейня,1,Даниловский,ЮАО,40,470.0,4.3,39,10:00-02:00,55.858942,37.535332
7688,Северный мост 7688,ресторан,0,Тверской,ЦАО,93,13010.0,4.8,264,11:00-23:00,55.842229,37.561357
7689,Дымный переулок 7689,КАФЕ,0,Текстильщики,ЮВАО,24,,4.1,34,10:00-02:00,55.724963,37.603838
7690,Дымный дворик 7690,фастфуд,0,Хамовники,ЦАО,14,700.0,4.3,49,11:00-23:00,55.671679,37.525779
7691,One Price Coffee,кафе,1,Строгино,СЗАО,43,610.0,4.6,140,08:00-22:00,55.68359,37.641655
7692,Старый стол 7692,фастфуд,0,Сокол,САО,24,340.0,4.7,22,10:00-22:00,55.69507,37.761187
7693,Северный мост 7693,бар,0,Марьино,ЮВАО,57,740.0,5.0,24,07:00-21:00,55.913079,37.708154
7694,Северный стол 7694,фастфуд,0,Отрадное,СВАО,35,370.0,4.9,19,07:00-21:00,55.728805,37.545888
7695,Теремок,фастфуд,1,Отрадное,СВАО,5,580.0,4.4,301,10:00-22:00,55.744891,37.494546
7696,Северный переулок 7696,кафе,0,Таганский,ЦАО,64,1240.0,3.1,19,08:00-22:00,55.866761,37.539668
7697,Белый базар 7697,бар,0,Тверской,ЦАО,15,3070.0,4.2,56,н/д,55.696745,37.50642
7698,Липовый склон 7698,ФАСТФУД,0,Дорогомилово,ЗАО,22,н/д,4.2,143,круглосуточно,55.77918,37.666152
7699,Тёплый колодец 7699,фастфуд,0,Соколиная Гора,ВАО,40,330.0,4.2,77,,55.739752,37.66526
7700,Белый колодец 7700,булочная,0,Царицыно,ЮАО,14,,,48,09:00-23:00,55.79797,37.611512
7701,Тихий причал 7701,кафе,0,Дорогомилово,ЗАО,64,1080.0,4.3,243,12:00-00:00,55.807594,37.645076
7702,Кулинарная лавка,кафе,1,Северное Тушино,СЗАО,39,,4.9,7,круглосуточно,55.735913,37.752049
7703,Северный навес 7703,кофейня,0,Гагаринский,ЮЗАО,7,460.0,3.6,47,07:00-21:00,55.781311,37.646155
7704,Стардог!s,кафе,1,Северное Тушино,СЗАО,37,730.0,4.1,36,12:00-00:00,55.813265,37.601763
7705,Хлебный базар 7705,бар,0,Ховрино,САО,30,1160.0,3.8,24,07:00-21:00,55.899626,37.612749
7706,Хлебный подвал 7706,кафе,0,Кузьминки,ЮВАО,35,1250.0,4.2,85,10:00-22:00,55.71183,37.62902
7707,Дымный переулок 7707,ресторан,0,Гагаринский,ЮЗАО,67,4040.0,4.0,42,10:00-02:00,55.777407,37.686305
7708,Вечерний переулок 7708,столовая,0,Марьино,ЮВАО,4,260.0,4.5,41,10:00-22:00,55.804299,37.758272
7709,Первый причал 7709,бар,0,Аэропорт,САО,21,1960.0,4.4,29,09:00-23:00,55.713511,37.536583
7710,Летний поднос 7710,КАФЕ,0,Чертаново Южное,ЮАО,,890.0,,30,07:00-21:00,55.75406,37.706713
7711,Первый поднос 7711,бар,0,Даниловский,ЮАО,30,1280.0,4.4,6,12:00-00:00,55.69107,37.553841
7712,Хлебный терраса 7712,бар,0,Таганский,ЦАО,17,3610.0,4.6,33,круглосуточно,55.628129,37.440374
7713,Первый уголок 7713,кафе,0,Отрадное,СВАО,39,540.0,4.8,17,07:00-21:00,55.808144,37.419044
7714,Кулинарная лавка,булочная,1,Бабушкинский,СВАО,18,200.0,4.7,261,10:00-22:00,55.742405,37.607494
7715,Красный чайник 7715,ресторан,0,Гагаринский,ЮЗАО,,1900.0,4.3,8,нет данных,55.810163,37.465507
7716,Стардог!s,кафе,1,Раменки,ЗАО,61,,4.2,23,круглосуточно,55.77732,37.576007
7717,Стардог!s,кафе,1,Люблино,ЮВАО,нет данных,1710.0,3.5,22,11:00-23:00,55.713496,37.642206
7718,Дымный сад 7718,БУЛОЧНАЯ,0,Даниловский,ЮАО,11,нет данных,4.5,74,11:00-23:00,55.837567,37.619073
7719,Городской подвал 7719,КАФЕ,0,Донской,ЮАО,70,740.0,3.9,7,07:00-21:00,55.76256,37.273662
7720,Прайм,бар,1,Замоскворечье,ЦАО,20,3850.0,4.2,81,12:00-00:00,55.676207,37.775589
7721,Дымный уголок 7721,РЕСТОРАН,0,Чертаново Южное,ЮАО,,н/д,4.1,43,10:00-22:00,55.682746,37.489418
7722,Кулинарная лавка,фастфуд,1,Хамовники,ЦАО,,910.0,3.6,70,08:00-22:00,55.80036,37.853418
7723,Тёплый стол 7723,пиццерия,0,Измайлово,ВАО,35,810.0,4.4,61,н/д,55.64008,37.466799
7724,Крошка Картошка,кафе,1,Хамовники,ЦАО,45,,4.1,58,н/д,55.659671,37.353763
7725,Вечерний склон 7725,КАФЕ,0,Замоскворечье,ЦАО,нет данных,2320.0,3.9,9,12:00-00:00,55.795561,37.61256
7726,Синий балкон 7726,кафе,0,Замоскворечье,ЦАО,нет данных,1190.0,4.0,17,,55.675715,37.635981
7727,Красный склон 7727,кафе,0,Таганский,ЦАО,29,1450.0,5.0,100,11:00-23:00,55.81788,37.42891
7728,Теремок,пиццерия,1,Раменки,ЗАО,49,1610.0,3.8,18,10:00-02:00,55.686916,37.644349
7729,Теремок,фастфуд,1,Отрадное,СВАО,22,,4.1,7,10:00-02:00,55.760472,37.812771
7730,Ореховый терраса 7730,кофейня,0,Люблино,ЮВАО,н/д,350.0,4.5,5,12:00-00:00,55.85963,37.561609
7731,Тихий квартал 7731,кофейня,0,Хамовники,ЦАО,н/д,590.0,3.4,35,н/д,55.739315,37.835109
7732,Красный стол 7732,КОФЕЙНЯ,0,Таганский,ЦАО,,810.0,4.0,29,11:00-23:00,55.710929,37.704675
7733,Ореховый дом 7733,кофейня,0,Царицыно,ЮАО,25,420.0,4.2,162,10:00-22:00,55.753881,37.648195
7734,Красный уголок 7734,ресторан,0,Басманный,ЦАО,131,6060.0,4.4,2,10:00-22:00,55.735357,37.667631
7735,Красный чайник 7735,кафе,0,Люблино,ЮВАО,16,540.0,4.2,12,10:00-22:00,55.706458,37.515419
7736,Медный стол 7736,столовая,0,Северное Тушино,СЗАО,90,250.0,3.9,310,10:00-02:00,55.670787,37.578902
7737,Прайм,фастфуд,1,Митино,СЗАО,25,350.0,3.7,460,11:00-23:00,55.877752,37.476403
